name,sourcefile,cloneof,year,manufacturer,status
ad5eyesd,bfm_ad5sw.cpp,ad5eyes,200?,Mazooma,preliminary
ad5eyese,bfm_ad5sw.cpp,ad5eyes,200?,Mazooma,preliminary
ad5eyesf,bfm_ad5sw.cpp,ad5eyes,200?,Mazooma,preliminary
ad5eyesg,bfm_ad5sw.cpp,ad5eyes,200?,Mazooma,preliminary
ad5gldmn,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5gldmna,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnb,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnc,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnd,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmne,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnf,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmng,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnh,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmni,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnj,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldmnk,bfm_ad5sw.cpp,ad5gldmn,200?,BFM,preliminary
ad5gldwn,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5gldwna,bfm_ad5sw.cpp,ad5gldwn,200?,Mazooma,preliminary
ad5hir,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5hira,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5hirb,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5hirc,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5hircl,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5hircla,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5hirclb,bfm_ad5sw.cpp,ad5hir,200?,BFM,preliminary
ad5jckmo,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5jckmoa,bfm_ad5sw.cpp,ad5jckmo,200?,Mazooma,preliminary
ad5jckmob,bfm_ad5sw.cpp,ad5jckmo,200?,Mazooma,preliminary
ad5jckmoc,bfm_ad5sw.cpp,ad5jckmo,200?,Mazooma,preliminary
ad5jckmod,bfm_ad5sw.cpp,ad5jckmo,200?,Mazooma,preliminary
ad5jckmoe,bfm_ad5sw.cpp,ad5jckmo,200?,Mazooma,preliminary
ad5mcob,bfm_ad5sw.cpp,,200?,Qps,preliminary
ad5mcoba,bfm_ad5sw.cpp,ad5mcob,200?,Qps,preliminary
ad5mcobb,bfm_ad5sw.cpp,ad5mcob,200?,Qps,preliminary
ad5mcobc,bfm_ad5sw.cpp,ad5mcob,200?,Qps,preliminary
ad5monop,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5monopa,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopb,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopc,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopd,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monope,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopf,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopg,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monoph,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopi,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopj,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5monopk,bfm_ad5sw.cpp,ad5monop,200?,Mazooma,preliminary
ad5mowow,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5mowowa,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowb,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowc,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowd,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowe,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowf,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowg,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowh,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowi,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowj,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowk,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowl,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mowowm,bfm_ad5sw.cpp,ad5mowow,200?,Mazooma,preliminary
ad5mr2r,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5mr2ra,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rb,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rc,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rd,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2re,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rf,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rg,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mr2rh,bfm_ad5sw.cpp,ad5mr2r,200?,Mazooma,preliminary
ad5mww,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5mwwa,bfm_ad5sw.cpp,ad5mww,200?,Mazooma,preliminary
ad5pking,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5pkinga,bfm_ad5sw.cpp,ad5pking,200?,BFM,preliminary
ad5pp,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5ppa,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppb,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppbtb,bfm_ad5sw.cpp,,200?,Qps,preliminary
ad5ppbtba,bfm_ad5sw.cpp,ad5ppbtb,200?,Qps,preliminary
ad5ppbtbb,bfm_ad5sw.cpp,ad5ppbtb,200?,Qps,preliminary
ad5ppbtbc,bfm_ad5sw.cpp,ad5ppbtb,200?,Qps,preliminary
ad5ppc,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppd,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppe,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppf,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppg,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5pph,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppi,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5ppj,bfm_ad5sw.cpp,ad5pp,200?,Mazooma,preliminary
ad5rapid,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5rapida,bfm_ad5sw.cpp,ad5rapid,200?,BFM,preliminary
ad5rcash,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5rcasha,bfm_ad5sw.cpp,ad5rcash,200?,Mazooma,preliminary
ad5rroul,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5rroula,bfm_ad5sw.cpp,ad5rroul,200?,Mazooma,preliminary
ad5rroulb,bfm_ad5sw.cpp,ad5rroul,200?,Mazooma,preliminary
ad5rroulc,bfm_ad5sw.cpp,ad5rroul,200?,Mazooma,preliminary
ad5rsclb,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5rsclba,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbb,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbc,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbd,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbe,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbf,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbg,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbh,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbi,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsclbj,bfm_ad5sw.cpp,ad5rsclb,200?,BFM,preliminary
ad5rsnw,bfm_ad5sw.cpp,,200?,Mazooma,preliminary
ad5rsnwa,bfm_ad5sw.cpp,ad5rsnw,200?,Mazooma,preliminary
ad5rsnwb,bfm_ad5sw.cpp,ad5rsnw,200?,Mazooma,preliminary
ad5rsnwc,bfm_ad5sw.cpp,ad5rsnw,200?,Mazooma,preliminary
ad5rspin,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5rspinb,bfm_ad5sw.cpp,ad5rspin,200?,BFM,preliminary
ad5rspinc,bfm_ad5sw.cpp,ad5rspin,200?,BFM,preliminary
ad5rsrm,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5rsrma,bfm_ad5sw.cpp,ad5rsrm,200?,BFM,preliminary
ad5rsrr,bfm_ad5sw.cpp,ad5rsrm,200?,BFM,preliminary
ad5rsrra,bfm_ad5sw.cpp,ad5rsrm,200?,BFM,preliminary
ad5rwclb,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5rwclba,bfm_ad5sw.cpp,ad5rwclb,200?,BFM,preliminary
ad5rwclbb,bfm_ad5sw.cpp,ad5rwclb,200?,BFM,preliminary
ad5rwclbc,bfm_ad5sw.cpp,ad5rwclb,200?,BFM,preliminary
ad5rwclbd,bfm_ad5sw.cpp,ad5rwclb,200?,BFM,preliminary
ad5rwclbe,bfm_ad5sw.cpp,ad5rwclb,200?,BFM,preliminary
ad5sslam,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5sslama,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5sslamb,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5sslamc,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5sslamd,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5sslame,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5sslamf,bfm_ad5sw.cpp,ad5sslam,200?,BFM,preliminary
ad5tornc,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5tornca,bfm_ad5sw.cpp,ad5tornc,200?,BFM,preliminary
ad5torncb,bfm_ad5sw.cpp,ad5tornc,200?,BFM,preliminary
ad5torncc,bfm_ad5sw.cpp,ad5tornc,200?,BFM,preliminary
ad5torncd,bfm_ad5sw.cpp,ad5tornc,200?,BFM,preliminary
ad5tornce,bfm_ad5sw.cpp,ad5tornc,200?,BFM,preliminary
ad5vlv,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5vlvb,bfm_ad5sw.cpp,ad5vlv,200?,BFM,preliminary
ad5vlvc,bfm_ad5sw.cpp,ad5vlv,200?,BFM,preliminary
ad5vlvd,bfm_ad5sw.cpp,ad5vlv,200?,BFM,preliminary
ad5vlve,bfm_ad5sw.cpp,ad5vlv,200?,BFM,preliminary
ad5vlvf,bfm_ad5sw.cpp,ad5vlv,200?,BFM,preliminary
ad5vpa,bfm_ad5sw.cpp,,200?,BFM,preliminary
ad5vpaa,bfm_ad5sw.cpp,ad5vpa,200?,BFM,preliminary
ad5vpab,bfm_ad5sw.cpp,ad5vpa,200?,BFM,preliminary
ad5vpac,bfm_ad5sw.cpp,ad5vpa,200?,BFM,preliminary
adam,adam.cpp,,1982,Coleco,good
adillor,namcos22.cpp,,1996,Namco,imperfect
adonis,aristmk5.cpp,,1998,Aristocrat,preliminary
adonisa,aristmk5.cpp,adonis,1998,Aristocrat,preliminary
adonise,aristmk5.cpp,,2001,Aristocrat,preliminary
adults,extrema.cpp,,200?,Extrema,preliminary
advision,advision.cpp,,1982,Entex,imperfect
advsnha,arcadia.cpp,arcadia,1983,Advision,imperfect
aerfboo2,aerofgt.cpp,aerofgt,1992,bootleg,imperfect
aerfboot,aerofgt.cpp,aerofgt,1992,bootleg,imperfect
aeroboto,aeroboto.cpp,formatz,1984,Jaleco (Williams license),imperfect
aerofgt,aerofgt.cpp,,1992,Video System Co.,good
aerofgtb,aerofgt.cpp,aerofgt,1992,Video System Co.,good
aerofgtc,aerofgt.cpp,aerofgt,1992,Video System Co.,good
aerofgts,zn.cpp,,1996,Video System Co.,imperfect
aerolitos,asteroid.cpp,asteroid,1980,bootleg (Rodmar Elec.),good
aes,ng_aes.cpp,,1990,SNK,good
afighter,segas16a.cpp,,1986,Sega,good
afire,astrof.cpp,astrof,1979,bootleg (Rene Pierre),imperfect
afm_10,wpc_95.cpp,afm_113,1995,Bally,preliminary
afm_11,wpc_95.cpp,afm_113,1995,Bally,preliminary
afm_113,wpc_95.cpp,,1995,Bally,preliminary
afm_113b,wpc_95.cpp,afm_113,1995,Bally,preliminary
afm_11u,wpc_95.cpp,afm_113,1995,Bally,preliminary
aftor,wico.cpp,,1984,Wico,preliminary
aftrshok,laz_aftrshok.cpp,,19??,Lazer-tron,preliminary
aftrshoka,laz_aftrshok.cpp,aftrshok,19??,Lazer-tron,preliminary
afv_l4,wpc_dcs.cpp,,1993,Williams,preliminary
agallet,cave.cpp,,1996,Gazelle (Banpresto license),good
agalleth,cave.cpp,agallet,1996,Gazelle (Banpresto license),good
agalletj,cave.cpp,agallet,1996,Gazelle (Banpresto license),good
agalletk,cave.cpp,agallet,1996,Gazelle (Banpresto license),good
agallett,cave.cpp,agallet,1996,Gazelle (Banpresto license),good
agalletu,cave.cpp,agallet,1996,Gazelle (Banpresto license),good
agat7,apple2.cpp,apple2,1983,Agat,preliminary
agat9,apple2.cpp,apple2,1984,Agat,preliminary
age_cand,age_candy.cpp,,19??,Advanced Game Engineering,preliminary
agent777,gp_2.cpp,,1984,Game Plan,preliminary
agentx1,cloak.cpp,cloak,1983,Atari,good
agentx2,cloak.cpp,cloak,1983,Atari,good
agentx3,cloak.cpp,cloak,1983,Atari,good
agentx4,cloak.cpp,cloak,1983,Atari,good
agress,blockout.cpp,,1991,Palco,good
agressb,blockout.cpp,agress,2003,bootleg,good
agsoccer,alvg.cpp,,1991,Alvin G,preliminary
ai1000,pb1000.cpp,pb2000c,1989,Casio,preliminary
aim65,aim65.cpp,,1977,Rockwell,good
aim65_40,aim65_40.cpp,,1981,Rockwell,preliminary
ainferno,taitoair.cpp,,1990,Taito America Corporation,preliminary
ainfernoj,taitoair.cpp,ainferno,1990,Taito Corporation Japan,preliminary
airass,m107.cpp,,1993,Irem,good
airattck,nmk16.cpp,,1996,Comad,good
airattcka,nmk16.cpp,airattck,1996,Comad,good
airbustr,airbustr.cpp,,1990,Kaneko (Namco license),good
airbustrb,airbustr.cpp,airbustr,1990,bootleg,good
airbustrj,airbustr.cpp,airbustr,1990,Kaneko (Namco license),good
airco22b,namcos22.cpp,,1995,Namco,preliminary
aircomb,namcos21.cpp,,1992,Namco,preliminary
aircombj,namcos21.cpp,aircomb,1992,Namco,preliminary
airduel,m72.cpp,,1990,Irem,good
airduelm72,m72.cpp,airduel,1990,Irem,good
airlbios,naomi.cpp,,1999,Sega,preliminary
airrace,atarisy4.cpp,,1985,Atari Games,imperfect
airraid,cshooter.cpp,cshooter,1987,Seibu Kaihatsu,preliminary
airtrix,hikaru.cpp,,2000,Sega,preliminary
airwolf,kyugo.cpp,,1987,Kyugo,good
airwolfa,kyugo.cpp,airwolf,1987,Kyugo (United Amusements license),good
aiwamcd,megadriv.cpp,segacd2,1994,AIWA,preliminary
ajax,ajax.cpp,,1987,Konami,good
ajaxj,ajax.cpp,ajax,1987,Konami,good
akamaru,ddenlovr.cpp,,1996,Dynax (Nakanihon license),good
aking,namcos23.cpp,,1998,Namco,preliminary
akiss,ms32.cpp,,1995,Jaleco,imperfect
akkanvdr,taito_f3.cpp,spcinv95,1995,Taito Corporation,good
akumajou,hcastle.cpp,hcastle,1988,Konami,good
akumajoun,hcastle.cpp,hcastle,1988,Konami,good
al520ex,amstrad.cpp,cpc464,1993,Patisonic,imperfect
al8800bt,altair.cpp,,1975,MITS,preliminary
aladmdb,megadrvb.cpp,,1993,bootleg / Sega,good
albatross,suprgolf.cpp,suprgolf,1989,Nasco,preliminary
alcapone,ltd.cpp,,1981,LTD,preliminary
alcat_l7,s9.cpp,,1985,Williams,preliminary
alcon,slapfght.cpp,,1986,Toaplan / Taito America Corp.,good
aleck64,aleck64.cpp,,1998,Nintendo / Seta,good
alexkidd,segas16a.cpp,,1986,Sega,good
alexkidd1,segas16a.cpp,alexkidd,1986,Sega,good
alfa,pmd85.cpp,pmd851,1986,Didaktik Skalica,good
alg_bios,alg.cpp,,199?,American Laser Games,good
algar_l1,s6a.cpp,,1980,Williams,preliminary
ali,st_mp200.cpp,,1980,Stern,preliminary
alibaba,pacman.cpp,,1982,Sega,preliminary
alibabab,pacman.cpp,alibaba,1982,bootleg,preliminary
alice,mc10.cpp,mc10,1983,Matra & Hachette,good
alice32,mc10.cpp,,1984,Matra & Hachette,imperfect
alice90,mc10.cpp,alice32,1985,Matra & Hachette,imperfect
alien,alien.cpp,,2005,Capcom,preliminary
alien3,segas32.cpp,,1993,Sega,imperfect
alien3u,segas32.cpp,alien3,1993,Sega,imperfect
alienar,williams.cpp,,1985,Duncan Brown,good
alienaru,williams.cpp,alienar,1985,Duncan Brown,good
aliencha,lordgun.cpp,,1994,IGS,good
alienchac,lordgun.cpp,aliencha,1994,IGS,good
aliencr,uapce.cpp,,1989,Hudson Soft,imperfect
alienfnt,naomi.cpp,,2001,Sega,preliminary
alienfnta,naomi.cpp,alienfnt,2001,Sega,preliminary
alieninv,8080bw.cpp,invaders,19??,bootleg (Margamatics),good
alieninvp2,8080bw.cpp,invaders,19??,bootleg,good
aliens,aliens.cpp,,1990,Konami,good
aliens2,aliens.cpp,aliens,1990,Konami,good
aliens3,aliens.cpp,aliens,1990,Konami,good
aliensa,aliens.cpp,aliens,1990,Konami,good
aliensec,baraduke.cpp,,1985,Namco,good
aliensj,aliens.cpp,aliens,1990,Konami,good
aliensj2,aliens.cpp,aliens,1990,Konami,good
alienstr,gts80a.cpp,,1984,Gottlieb,preliminary
aliensu,aliens.cpp,aliens,1990,Konami,good
aliensyn,segas16b.cpp,,1987,Sega,good
aliensyn2,segas16a.cpp,aliensyn,1987,Sega,good
aliensyn3,segas16b.cpp,aliensyn,1987,Sega,good
aliensyn5,segas16a.cpp,aliensyn,1987,Sega,good
aliensyn7,segas16b.cpp,aliensyn,1987,Sega,good
aliensynj,segas16b.cpp,aliensyn,1987,Sega,good
aliensynjo,segas16a.cpp,aliensyn,1987,Sega,good
aligator,gaelco2.cpp,,1994,Gaelco,preliminary
aligatorun,gaelco2.cpp,aligator,1994,Gaelco,good
alinvade,alinvade.cpp,,198?,Forbes?,preliminary
alleymas,leland.cpp,,1986,Cinematronics,good
allied,allied.cpp,,1977,Allied Leisure,good
alm16,mmodular.cpp,van16,1988,Hegener & Glaser Muenchen,good
alm32,mmodular.cpp,van16,1988,Hegener & Glaser Muenchen,good
alnattck,hh_hmcs40.cpp,,1981,Coleco,good
alnchase,hh_ucom4.cpp,,1984,Tomy,good
alpha1v,m52.cpp,,1988,Vision Electronics,preliminary
alphaho,vicdual.cpp,,19??,Data East Corporation,preliminary
alpham2,neogeo_noslot.cpp,,1991,SNK,good
alpham2p,neogeo_noslot.cpp,alpham2,1991,SNK,good
alphamis,snk.cpp,aso,1985,SNK,good
alphaone,mhavoc.cpp,mhavoc,1983,Atari,good
alphaonea,mhavoc.cpp,mhavoc,1983,Atari,good
alphatro,alphatro.cpp,,1983,Triumph-Adler,preliminary
alphaxz,tsamurai.cpp,m660,1986,Ed Co. Ltd. (Wood Place Inc. license),good
alpilota,naomi.cpp,,1999,Sega,preliminary
alpiltdx,naomi.cpp,,1999,Sega,preliminary
alpine,taitosj.cpp,,1982,Taito Corporation,good
alpinea,taitosj.cpp,alpine,1982,Taito Corporation,good
alpinerc,namcos22.cpp,alpinerd,1994,Namco,imperfect
alpinerd,namcos22.cpp,,1994,Namco,imperfect
alpinesa,namcos22.cpp,,1996,Namco,preliminary
alpinr2a,namcos22.cpp,alpinr2b,1996,Namco,imperfect
alpinr2b,namcos22.cpp,,1996,Namco,imperfect
alpok_f6,s6a.cpp,alpok_l6,1980,Williams,preliminary
alpok_l2,s6a.cpp,alpok_l6,1980,Williams,preliminary
alpok_l6,s6a.cpp,,1980,Williams,preliminary
altair,cidelsa.cpp,,1981,Cidelsa,imperfect
altbeast,segas16b.cpp,,1988,Sega,good
altbeast2,segas16b.cpp,altbeast,1988,Sega,good
altbeast4,segas16b.cpp,altbeast,1988,Sega,good
altbeast5,segas16b.cpp,altbeast,1988,Sega,good
altbeast5d,segas16b.cpp,altbeast,1988,bootleg,good
altbeast6,segas16b.cpp,altbeast,1988,Sega,good
altbeastbl,system16.cpp,altbeast,1988,bootleg (Datsu),preliminary
altbeastj,segas16b.cpp,altbeast,1988,Sega,good
altbeastj1,segas16b.cpp,altbeast,1988,Sega,good
altbeastj3,segas16b.cpp,altbeast,1988,Sega,good
altbeastj3d,segas16b.cpp,altbeast,1988,bootleg,good
alto2,alto2.cpp,,1977,Xerox,preliminary
altos5,altos5.cpp,,1982,Altos,preliminary
am64,apple2.cpp,apple2,1985,ASEM,good
am_mg24,amaticmg.cpp,,2000,Amatic Trading GmbH,preliminary
am_mg3,amaticmg.cpp,,2000,Amatic Trading GmbH,preliminary
am_mg31i,amaticmg.cpp,am_mg35i,2000,Amatic Trading GmbH,preliminary
am_mg33i,amaticmg.cpp,am_mg35i,2000,Amatic Trading GmbH,preliminary
am_mg34i,amaticmg.cpp,am_mg35i,2000,Amatic Trading GmbH,preliminary
am_mg35i,amaticmg.cpp,,2000,Amatic Trading GmbH,preliminary
am_mg3a,amaticmg.cpp,,2000,Amatic Trading GmbH,preliminary
amatelas,terracre.cpp,amazon,1986,Nichibutsu,good
amazon,terracre.cpp,,1986,Nichibutsu,good
amazonh,gts80a.cpp,,1983,Gottlieb,preliminary
amazoni2,igs_m027.cpp,,2002,IGS,preliminary
amazonia,igs_m027.cpp,,1999,IGS,preliminary
amaztron,hh_tms1k.cpp,,1979,Coleco,good
ambush,ambush.cpp,,1983,Tecfri,good
ambushh,ambush.cpp,ambush,1983,Tecfri,good
ambushj,ambush.cpp,ambush,1983,Tecfri (Nippon Amuse license),good
ambushv,ambush.cpp,ambush,1983,Tecfri (Volt Electronics license),good
amclink,sfbonus.cpp,,200?,Amcoe,preliminary
amerdart,coolpool.cpp,,1989,Ameri,good
amerdart2,coolpool.cpp,amerdart,1989,Ameri,good
amerdart3,coolpool.cpp,amerdart,1989,Ameri,good
america,jp.cpp,,1986,Juegos Populares,preliminary
americna,meritm.cpp,,1987,Merit,imperfect
americnaa,meritm.cpp,americna,1987,Merit,imperfect
amerihok,amerihok.cpp,,19??,<unknown>,preliminary
amico2k,amico2k.cpp,,1978,A.S.E.L.,good
amidar,galaxian.cpp,,1982,Konami,good
amidar1,galaxian.cpp,amidar,1981,Konami,good
amidarb,galaxian.cpp,amidar,1982,bootleg,good
amidaro,galaxian.cpp,amidar,1982,Konami (Olympia license),good
amidars,galaxian.cpp,amidar,1982,Konami,good
amidaru,galaxian.cpp,amidar,1982,Konami (Stern Electronics license),good
amigo,galaxian.cpp,amidar,1982,bootleg,good
ampkr228,ampoker2.cpp,ampoker2,1994,bootleg?,good
ampkr2b1,ampoker2.cpp,ampoker2,1990,bootleg,good
ampkr2b2,ampoker2.cpp,ampoker2,1990,bootleg,good
ampkr2b3,ampoker2.cpp,ampoker2,1994,bootleg,good
ampkr2b4,ampoker2.cpp,ampoker2,1994,bootleg,good
ampkr95,ampoker2.cpp,ampoker2,1995,bootleg,good
ampoker2,ampoker2.cpp,,1990,Novomatic,good
ampro,ampro.cpp,,1980,Ampro,good
amspdwy,amspdwy.cpp,,1987,Enerdyne Technologies Inc.,good
amspdwya,amspdwy.cpp,amspdwy,1987,Enerdyne Technologies Inc.,good
amsterd,glasgow.cpp,,1984,Hegener & Glaser Muenchen,good
amu880,huebler.cpp,,1983,Militaerverlag der DDR,preliminary
amusco,amusco.cpp,,1987,Amusco,preliminary
amuse,gei.cpp,,1982,Greyhound Electronics,imperfect
amuse1,gei.cpp,amuse,1982,Greyhound Electronics,imperfect
amuse1a,gei.cpp,amuse,1983,Greyhound Electronics,imperfect
amust,amust.cpp,,1983,Amust,preliminary
ancienta,gamtor.cpp,,2002?,Novotech,preliminary
ancientaa,gamtor.cpp,ancienta,2002?,Novotech,preliminary
ancientab,gamtor.cpp,ancienta,2002?,Novotech,preliminary
ancientac,gamtor.cpp,ancienta,2002?,Novotech,preliminary
ancientad,gamtor.cpp,ancienta,2002?,Novotech,preliminary
andretti,gts3a.cpp,,1995,Gottlieb,preliminary
andretti4,gts3a.cpp,andretti,1995,Gottlieb,preliminary
androdun,neogeo_noslot.cpp,,1992,Visco,good
andromed,m10.cpp,,1979,IPM,preliminary
andromep,gp_2.cpp,,1985,Game Plan,preliminary
andromepa,gp_2.cpp,andromep,1985,Game Plan,preliminary
angelkds,angelkds.cpp,,1988,Sega / Nasco?,good
anibonus,sfbonus.cpp,,2003,Amcoe,good
anibonusb1,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusb2,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusd1,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusd2,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonuso,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonuso2,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonuso3,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusv1,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusv2,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusxo,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusxo2,sfbonus.cpp,anibonus,2003,Amcoe,good
anibonusxo3,sfbonus.cpp,anibonus,2003,Amcoe,good
animalc,sigmab98.cpp,,2000,Sammy,good
animaljr,ddenlovr.cpp,,1993,Nakanihon / East Technology (Taito license),imperfect
animaljrj,ddenlovr.cpp,animaljr,1993,Nakanihon / East Technology (Taito license),good
animaljrs,ddenlovr.cpp,animaljr,1993,Nakanihon / East Technology (Taito license),imperfect
animpkr,goldnpkr.cpp,,198?,<unknown>,preliminary
animpkra,goldnpkr.cpp,animpkr,198?,<unknown>,preliminary
anithunt,sfbonus.cpp,,2003,Amcoe,good
anithuntd1,sfbonus.cpp,anithunt,2003,Amcoe,good
anithunto,sfbonus.cpp,anithunt,2003,Amcoe,good
anithunto2,sfbonus.cpp,anithunt,2003,Amcoe,good
anithuntv1,sfbonus.cpp,anithunt,2003,Amcoe,good
anmlbskt,naomi.cpp,,2005,MOSS / Sammy,preliminary
antar,play_2.cpp,,1979,Playmatic,preliminary
antar2,play_2.cpp,antar,1979,Playmatic,preliminary
antcleo,aristmk6.cpp,,2004,Aristocrat,preliminary
anteater,galaxian.cpp,,1982,Tago Electronics,good
anteaterg,galaxian.cpp,anteater,1982,Tago Electronics (TV-Tuning license from Free Enterprise Games),good
